2024-01-31T15:32:46.601242,1568.312
2024-01-31T15:32:47.831467,393.216
2024-01-31T15:32:49.085052,393.216
2024-01-31T15:32:50.465803,393.216
2024-01-31T15:32:51.523245,393.216
2024-01-31T15:32:52.844131,393.216
2024-01-31T15:32:54.046076,393.216
2024-01-31T15:32:55.291741,393.216
2024-01-31T15:32:56.481959,393.216
2024-01-31T15:32:57.778164,393.216
2024-01-31T15:32:58.939665,393.216
2024-01-31T15:33:00.072028,393.216
2024-01-31T15:33:01.422552,393.216
2024-01-31T15:33:02.631941,393.216
2024-01-31T15:33:03.808176,393.216
2024-01-31T15:33:05.128853,393.216
2024-01-31T15:33:06.346495,393.216
2024-01-31T15:33:07.537135,393.216
2024-01-31T15:33:08.755069,393.216
2024-01-31T15:33:09.976062,393.216
2024-01-31T15:33:11.226918,393.216
2024-01-31T15:33:12.492660,393.216
2024-01-31T15:33:13.656196,393.216
2024-01-31T15:33:14.939980,393.216
2024-01-31T15:33:16.167508,393.216
2024-01-31T15:33:17.371935,393.216
2024-01-31T15:33:18.570642,393.216
2024-01-31T15:33:19.781797,393.216
2024-01-31T15:33:21.055067,393.216
2024-01-31T15:33:22.256460,393.216
2024-01-31T15:33:23.487742,393.216
2024-01-31T15:33:24.768300,393.216
2024-01-31T15:33:25.965243,393.216
2024-01-31T15:33:27.174273,393.216
2024-01-31T15:33:28.405249,393.216
2024-01-31T15:33:29.645283,393.216
2024-01-31T15:33:30.869590,393.216
2024-01-31T15:33:32.149936,393.216
2024-01-31T15:33:33.322536,393.216
2024-01-31T15:33:34.538712,393.216
2024-01-31T15:33:35.710609,393.216
2024-01-31T15:33:37.003349,360.448
2024-01-31T15:33:38.134290,393.216
2024-01-31T15:33:39.370591,393.216
2024-01-31T15:33:40.612524,393.216
2024-01-31T15:33:41.831963,393.216
2024-01-31T15:33:43.060084,393.216
2024-01-31T15:33:44.292708,393.216
2024-01-31T15:33:45.578606,393.216
2024-01-31T15:33:46.812800,393.216
2024-01-31T15:33:48.041586,393.216
2024-01-31T15:33:49.223410,393.216
2024-01-31T15:33:50.451973,393.216
2024-01-31T15:33:51.683321,393.216
2024-01-31T15:33:52.966158,393.216
2024-01-31T15:33:54.175479,393.216
2024-01-31T15:33:55.335849,393.216
2024-01-31T15:33:56.609422,393.216
2024-01-31T15:33:57.743516,393.216
2024-01-31T15:33:58.950818,393.216
2024-01-31T15:34:00.310390,393.216
2024-01-31T15:34:01.503267,393.216
2024-01-31T15:34:02.741087,393.216
2024-01-31T15:34:04.007834,393.216
2024-01-31T15:34:05.214472,393.216
2024-01-31T15:34:06.412306,393.216
2024-01-31T15:34:07.649259,393.216
2024-01-31T15:34:08.904251,393.216
2024-01-31T15:34:10.153432,393.216
2024-01-31T15:34:11.365496,393.216
2024-01-31T15:34:12.539289,393.216
2024-01-31T15:34:13.769312,393.216
2024-01-31T15:34:14.971905,393.216
2024-01-31T15:34:16.207631,393.216
2024-01-31T15:34:17.459319,393.216
2024-01-31T15:34:18.648751,393.216
2024-01-31T15:34:19.942271,393.216
2024-01-31T15:34:21.168659,393.216
2024-01-31T15:34:22.399899,393.216
2024-01-31T15:34:23.650876,393.216
2024-01-31T15:34:24.843069,393.216
2024-01-31T15:34:26.007753,393.216
2024-01-31T15:34:27.367138,393.216
2024-01-31T15:34:28.530477,393.216
2024-01-31T15:34:29.679119,360.448
2024-01-31T15:34:30.976343,393.216
2024-01-31T15:34:32.163460,393.216
2024-01-31T15:34:33.380737,393.216
2024-01-31T15:34:34.606313,393.216
2024-01-31T15:34:35.848818,393.216
2024-01-31T15:34:37.073841,393.216
2024-01-31T15:34:38.255780,393.216
2024-01-31T15:34:39.494146,393.216
2024-01-31T15:34:40.731587,393.216
2024-01-31T15:34:41.947135,393.216
2024-01-31T15:34:43.246379,393.216
2024-01-31T15:34:44.416341,393.216
2024-01-31T15:34:45.692912,393.216
2024-01-31T15:34:46.859916,393.216
2024-01-31T15:34:48.093308,393.216
2024-01-31T15:34:49.344590,393.216
2024-01-31T15:34:50.526812,393.216
2024-01-31T15:34:51.838110,393.216
2024-01-31T15:34:53.059105,393.216
2024-01-31T15:34:54.298352,393.216
2024-01-31T15:34:55.447288,393.216
2024-01-31T15:34:56.662397,393.216
2024-01-31T15:34:57.899561,393.216
2024-01-31T15:34:59.168710,393.216
2024-01-31T15:35:00.410316,393.216
2024-01-31T15:35:01.661462,393.216
2024-01-31T15:35:02.899660,393.216
2024-01-31T15:35:04.137165,393.216
2024-01-31T15:35:05.334685,393.216
2024-01-31T15:35:06.519449,393.216
2024-01-31T15:35:07.770088,393.216
2024-01-31T15:35:08.994725,393.216
2024-01-31T15:35:10.182856,393.216
2024-01-31T15:35:11.512402,393.216
2024-01-31T15:35:12.686679,393.216
2024-01-31T15:35:13.843455,393.216
2024-01-31T15:35:15.180542,393.216
2024-01-31T15:35:16.415156,393.216
2024-01-31T15:35:17.621942,393.216
2024-01-31T15:35:18.792928,393.216
2024-01-31T15:35:20.021016,393.216
2024-01-31T15:35:21.327681,393.216
2024-01-31T15:35:22.366007,360.448
2024-01-31T15:35:23.611294,393.216
2024-01-31T15:35:24.826073,393.216
2024-01-31T15:35:26.137981,393.216
2024-01-31T15:35:27.365670,393.216
2024-01-31T15:35:28.576424,393.216
2024-01-31T15:35:29.868232,393.216
2024-01-31T15:35:31.011063,393.216
2024-01-31T15:35:32.253092,393.216
2024-01-31T15:35:33.483620,393.216
2024-01-31T15:35:34.679865,393.216
